GC	overallBiases	overallSkews	AT1	GC1	AT2	GC2	AT4	GC4	aaAvgCost	aaAvgCost_Aer_Het	aaAvgCost_An_Het	aaAvgCost_Aer_Phot	aaAvgCost_An_Phot
50.799797	50	0.0	0.016188484	0.083147325	-0.11639567	-0.3763693	-0.001043879	-0.003628371	23.747662	25.49256	6.59524	25.718178	6.884715
50.799797	55	0.1	0.12098958	0.18601973	0.014428911	-0.28330618	0.10051486	0.105220355	23.268902	24.783674	6.6122503	24.981367	6.856217
50.799797	60	0.2	0.22429763	0.29007676	0.15430999	-0.17570542	0.20013332	0.20038907	22.873617	24.154045	6.653527	24.325119	6.857505
50.799797	65	0.3	0.32729647	0.3901523	0.2955013	-0.058259476	0.29566926	0.29946488	22.473263	23.49513	6.6862674	23.639288	6.852167
50.799797	70	0.4	0.4297606	0.4872943	0.42597082	0.06993224	0.40184295	0.397182	22.080654	22.844719	6.6996636	22.962881	6.8315744
50.799797	75	0.5	0.53074884	0.58217347	0.5515443	0.20421624	0.49934593	0.4996066	21.776415	22.274729	6.720228	22.369282	6.822886
50.799797	80	0.6	0.6305796	0.6725392	0.66699845	0.3524253	0.59912014	0.5975251	21.500168	21.704067	6.7533803	21.77557	6.828842
50.799797	85	0.7	0.72863233	0.75957185	0.76821834	0.50878125	0.6989967	0.69570094	21.266644	21.17995	6.7758937	21.229816	6.827372
50.799797	90	0.8	0.8226069	0.84403086	0.85739404	0.66519046	0.79863346	0.8006136	21.115341	20.712814	6.8204956	20.743828	6.852003
50.899796	10	-0.8	-0.8003198	-0.79343426	-0.84739316	-0.8561719	-0.7995882	-0.7996536	26.992495	30.349545	5.8720827	30.784697	6.6604104
50.899796	15	-0.7	-0.7000181	-0.6857802	-0.78661984	-0.80522156	-0.6988179	-0.7003024	26.653345	29.80718	6.016509	30.218012	6.725487
50.899796	20	-0.6	-0.59912026	-0.57707894	-0.72581464	-0.7541611	-0.5978467	-0.5998714	26.290825	29.237684	6.166211	29.622198	6.800216
50.899796	25	-0.5	-0.49715018	-0.46632764	-0.65216607	-0.7093195	-0.500378	-0.4999069	25.903254	28.648409	6.2698174	29.008368	6.8360195
50.899796	30	-0.4	-0.39543125	-0.35482138	-0.5676858	-0.6584984	-0.4000573	-0.4001721	25.487288	28.04646	6.361963	28.379889	6.8645453
50.899796	35	-0.3	-0.29223746	-0.24524511	-0.47815034	-0.5957853	-0.3005361	-0.30049834	25.058914	27.416496	6.438324	27.723211	6.881641
50.899796	40	-0.2	-0.19064672	-0.13359907	-0.36864805	-0.5366936	-0.19722368	-0.20022349	24.633764	26.80111	6.501187	27.081984	6.890832
50.899796	45	-0.1	-0.08636562	-0.02534343	-0.2455169	-0.46308574	-0.10240784	-0.096064955	24.155045	26.094402	6.548107	26.34658	6.883341
50.899796	50	0.0	0.016376507	0.08076634	-0.11789462	-0.37430128	4.5628106E-4	2.316343E-5	23.728197	25.450947	6.594442	25.676136	6.882857
50.899796	55	0.1	0.120826416	0.18723294	0.018187912	-0.28182212	0.09617584	0.09807247	23.25275	24.754827	6.613308	24.951431	6.8562407
50.899796	60	0.2	0.22450934	0.28842518	0.15757725	-0.17488472	0.19587368	0.20588103	22.840006	24.10654	6.646141	24.276247	6.847682
50.899796	65	0.3	0.32616234	0.3911614	0.29292828	-0.06008163	0.30311733	0.29837698	22.44157	23.472288	6.655968	23.616438	6.821744
50.899796	70	0.4	0.42919815	0.48881406	0.42814034	0.06673321	0.39915255	0.3965753	22.074175	22.83791	6.683035	22.956686	6.815665
50.899796	75	0.5	0.531558	0.58306456	0.5517387	0.20092803	0.49698308	0.500069	21.73822	22.230154	6.702951	22.323948	6.8045664
50.899796	80	0.6	0.6298627	0.67227787	0.6661542	0.34994996	0.60182184	0.60375863	21.455622	21.669445	6.730096	21.7403	6.8049655
50.899796	85	0.7	0.72709996	0.7601655	0.7683407	0.50618947	0.7012488	0.69913054	21.25253	21.147736	6.7664704	21.197952	6.818392
50.899796	90	0.8	0.8222253	0.8439059	0.8589451	0.6655061	0.79734963	0.8005955	21.072746	20.679165	6.791386	20.709766	6.822485
50.999794	10	-0.8	-0.7994255	-0.7938723	-0.85307115	-0.85343385	-0.799578	-0.7987447	26.976084	30.318201	5.8698535	30.752834	6.6575294
50.999794	15	-0.7	-0.6986966	-0.6853742	-0.7893378	-0.8050636	-0.7024795	-0.7023238	26.619268	29.75978	6.0131965	30.168772	6.71864
50.999794	20	-0.6	-0.5986201	-0.57612365	-0.7215431	-0.75578445	-0.6008231	-0.6018769	26.281746	29.216106	6.1655607	29.60039	6.7987943
50.999794	25	-0.5	-0.49639985	-0.4664755	-0.65499896	-0.7067472	-0.5002003	-0.50163305	25.86242	28.604572	6.2672048	28.962166	6.830476
50.999794	30	-0.4	-0.39427307	-0.3554841	-0.5699374	-0.65438026	-0.40354598	-0.40397492	25.44384	27.989515	6.3548446	28.321049	6.854364
50.999794	35	-0.3	-0.29315358	-0.24490187	-0.47629905	-0.59971964	-0.2977957	-0.29833835	25.04692	27.39426	6.43758	27.700422	6.879862
50.999794	40	-0.2	-0.19050899	-0.13381575	-0.36817443	-0.5381916	-0.19974475	-0.19973963	24.600094	26.748549	6.495081	27.027784	6.8806605
50.999794	45	-0.1	-0.08540551	-0.02623559	-0.25006765	-0.4552647	-0.102438465	-0.09981261	24.144287	26.085873	6.5413303	26.33755	6.8761573
50.999794	50	0.0	0.017367177	0.0829179	-0.118387066	-0.37960967	-0.0041834465	-0.0017184112	23.700563	25.428646	6.5847526	25.653194	6.871867
50.999794	55	0.1	0.12048234	0.18912476	0.016931647	-0.2861398	0.099495545	0.09641325	23.261982	24.768757	6.6051726	24.966682	6.8493257
50.999794	60	0.2	0.22429058	0.28964275	0.15712847	-0.17698488	0.19596706	0.20247422	22.84299	24.101858	6.6434274	24.272404	6.846214
50.999794	65	0.3	0.32644245	0.39094174	0.2938559	-0.059940122	0.3019264	0.29947123	22.447794	23.465021	6.670682	23.608559	6.836353
50.999794	70	0.4	0.4297564	0.48770615	0.42631978	0.06686648	0.4005258	0.40073046	22.052143	22.80867	6.67099	22.927486	6.80373
50.999794	75	0.5	0.53008425	0.5802844	0.5505563	0.2081179	0.50241387	0.5022253	21.729706	22.21514	6.6926737	22.309547	6.7949295
50.999794	80	0.6	0.62886673	0.672642	0.6677056	0.35118276	0.6024285	0.6007707	21.468437	21.660921	6.725156	21.732428	6.8008366
50.999794	85	0.7	0.72731596	0.7603151	0.76817834	0.5042216	0.7016368	0.70005876	21.237059	21.143463	6.7530065	21.193966	6.805217
50.999794	90	0.8	0.82112783	0.8445922	0.85867625	0.6662075	0.801034	0.7942312	21.076752	20.656614	6.7934666	20.68765	6.824946
51.099792	10	-0.8	-0.7992374	-0.7934689	-0.8507203	-0.8533347	-0.8005905	-0.8004851	26.928408	30.256247	5.8622017	30.687346	6.642185
51.099792	15	-0.7	-0.6990258	-0.6855786	-0.7851555	-0.8053352	-0.70133525	-0.7006458	26.595861	29.720243	6.023564	30.126644	6.7257752
51.099792	20	-0.6	-0.5985885	-0.57765007	-0.7231426	-0.75260526	-0.5998752	-0.5990721	26.261335	29.178879	6.1563725	29.56234	6.7874265
51.099792	25	-0.5	-0.49608588	-0.46728006	-0.65807825	-0.7098907	-0.5009331	-0.4981659	25.845633	28.564062	6.2703156	28.920874	6.8314195
51.099792	30	-0.4	-0.39466685	-0.3570058	-0.5689357	-0.6536825	-0.40335166	-0.3989474	25.429205	27.960474	6.3462653	28.291662	6.8456264
51.099792	35	-0.3	-0.29417118	-0.24526142	-0.4722759	-0.6003989	-0.29713133	-0.29885122	25.006779	27.344116	6.431246	27.648478	6.871043
51.099792	40	-0.2	-0.18969162	-0.13492757	-0.36898375	-0.53371596	-0.20085257	-0.20127201	24.570915	26.712757	6.4960475	26.990225	6.8807235
51.099792	45	-0.1	-0.08720476	-0.02504219	-0.24444857	-0.4639626	-0.10004861	-0.09827401	24.151482	26.089245	6.5484824	26.34097	6.8833857
51.099792	50	0.0	0.016075717	0.08212145	-0.1205657	-0.37521344	0.0031237234	-0.0012038661	23.694647	25.418179	6.5841756	25.641872	6.8704
51.099792	55	0.1	0.12017818	0.18668915	0.01652941	-0.2804196	0.10065192	0.102214105	23.249142	24.747345	6.620762	24.942907	6.861805
51.099792	60	0.2	0.22465692	0.2904498	0.15585248	-0.17608516	0.1988473	0.19853011	22.843552	24.102459	6.6382284	24.273745	6.8422465
51.099792	65	0.3	0.32619354	0.39190733	0.29494563	-0.064546645	0.30150348	0.30119473	22.420298	23.43876	6.6641755	23.58179	6.8291125
51.099792	70	0.4	0.43055168	0.48748928	0.42511156	0.06577225	0.39987457	0.4005049	22.052908	22.810524	6.675593	22.929096	6.807895
51.099792	75	0.5	0.5307311	0.582827	0.5519122	0.20127288	0.4976637	0.4997331	21.717966	22.185253	6.6843452	22.280237	6.787213
51.099792	80	0.6	0.6294886	0.6729328	0.66731626	0.35032973	0.5985231	0.60134995	21.449327	21.646763	6.727121	21.71757	6.801911
51.099792	85	0.7	0.72658294	0.7611675	0.76843596	0.5028709	0.7027966	0.69857925	21.227123	21.118322	6.745554	21.16831	6.797146
51.099792	90	0.8	0.8217136	0.84434813	0.8593585	0.6638652	0.8000555	0.80088586	21.060314	20.659592	6.7795944	20.69052	6.811035
51.19979	10	-0.8	-0.79945785	-0.7935601	-0.8527417	-0.8566088	-0.7998003	-0.7994087	26.914799	30.228165	5.860407	30.659416	6.640817
51.19979	15	-0.7	-0.6988821	-0.6868873	-0.785834	-0.8005658	-0.70258105	-0.6992443	26.561323	29.670156	6.0061293	30.075771	6.7053394
51.19979	20	-0.6	-0.5981444	-0.57728744	-0.7238848	-0.75494987	-0.60115904	-0.6007282	26.197481	29.096237	6.142369	29.477293	6.7692566
51.19979	25	-0.5	-0.49645117	-0.46628028	-0.655161	-0.70666426	-0.4998286	-0.4999563	25.843884	28.570105	6.2608514	28.927052	6.822787
51.19979	30	-0.4	-0.39456353	-0.35671866	-0.56933457	-0.6553765	-0.40163088	-0.39810225	25.42736	27.94576	6.3524475	28.277243	6.851391
51.19979	35	-0.3	-0.2932287	-0.24542797	-0.47619188	-0.5965848	-0.2995939	-0.30297965	24.980494	27.309084	6.425764	27.611958	6.863057
51.19979	40	-0.2	-0.18893534	-0.13454115	-0.3696721	-0.5360547	-0.20362817	-0.19984555	24.529545	26.660023	6.4839964	26.936213	6.8663874
51.19979	45	-0.1	-0.08822195	-0.025031855	-0.24785356	-0.46688756	-0.09755097	-0.098146714	24.129906	26.054527	6.537468	26.305466	6.871082
51.19979	50	0.0	0.016266463	0.08156636	-0.11913312	-0.37588248	0.0021287855	3.4868898E-4	23.69865	25.412788	6.580998	25.637434	6.868142
51.19979	55	0.1	0.119860314	0.18660519	0.015154609	-0.28058755	0.10343434	0.09980068	23.251545	24.742239	6.619356	24.93823	6.860604
51.19979	60	0.2	0.22266985	0.29055202	0.15898763	-0.17705084	0.19978406	0.20067872	22.82729	24.08297	6.63567	24.2529	6.83775
51.19979	65	0.3	0.3263248	0.39126736	0.3008629	-0.060418095	0.29585013	0.29678634	22.418703	23.413473	6.6649556	23.556108	6.8291245
51.19979	70	0.4	0.42816564	0.48927563	0.43060237	0.061826054	0.40032277	0.40001845	22.057924	22.804213	6.675403	22.923101	6.808173
51.19979	75	0.5	0.5292787	0.58153677	0.5538142	0.20293346	0.500693	0.50388724	21.710234	22.189154	6.687097	22.282845	6.7886357
51.19979	80	0.6	0.6294914	0.6738442	0.6683213	0.3479589	0.5968653	0.5996729	21.421692	21.608404	6.714853	21.679144	6.7896056
51.19979	85	0.7	0.7274384	0.7603587	0.76982456	0.50397235	0.6978146	0.70096827	21.212942	21.093588	6.735048	21.144255	6.7874103
51.19979	90	0.8	0.8213976	0.844445	0.85816884	0.6640269	0.80293816	0.7983748	21.039375	20.620586	6.7711744	20.651392	6.8025503
51.29979	10	-0.8	-0.8000711	-0.7929843	-0.8475388	-0.8538765	-0.80028373	-0.80155355	26.84568	30.148455	5.852623	30.574833	6.6248393
51.29979	15	-0.7	-0.6995792	-0.68587995	-0.78638506	-0.80448323	-0.6996992	-0.6994729	26.551455	29.655771	6.0162396	30.060007	6.7143717
51.29979	20	-0.6	-0.5980565	-0.57736963	-0.72311574	-0.7561751	-0.60084724	-0.59832805	26.199486	29.103409	6.1427937	29.483644	6.7675557
51.29979	25	-0.5	-0.49937367	-0.46558356	-0.6525305	-0.70957965	-0.49429286	-0.5028702	25.82276	28.530193	6.2635155	28.884943	6.8222737
51.29979	30	-0.4	-0.3956175	-0.35595167	-0.5709337	-0.6576469	-0.39691252	-0.39786687	25.424417	27.949327	6.3507543	28.279259	6.8473754
51.29979	35	-0.3	-0.29290155	-0.24571392	-0.4731808	-0.60018116	-0.29937732	-0.2964272	24.992174	27.300138	6.4316735	27.603489	6.8696036
51.29979	40	-0.2	-0.19215664	-0.13525485	-0.36393633	-0.53266543	-0.19779162	-0.20017037	24.549564	26.666397	6.4820023	26.94384	6.8662853
51.29979	45	-0.1	-0.08822924	-0.025699804	-0.24361825	-0.46207154	-0.09863431	-0.09991973	24.082937	25.99649	6.5303783	26.245295	6.8613687
51.29979	50	0.0	0.017131088	0.08105889	-0.11518131	-0.3748977	-0.004797214	-0.0016312841	23.634256	25.327665	6.5621443	25.549673	6.8455887
51.29979	55	0.1	0.120600104	0.18651167	0.0147959	-0.28341392	0.10405327	0.10218763	23.223213	24.69987	6.603571	24.89606	6.845153
51.29979	60	0.2	0.2242388	0.2916574	0.1546853	-0.18112172	0.20257989	0.1996437	22.809422	24.054161	6.627144	24.224405	6.829227
51.29979	65	0.3	0.3266425	0.3920089	0.29298076	-0.062173776	0.30158976	0.29860616	22.412548	23.423525	6.6483154	23.5671	6.8132815
51.29979	70	0.4	0.42888552	0.48769435	0.42999545	0.0678057	0.3980762	0.40055922	22.047049	22.773746	6.6796927	22.891912	6.811237
51.29979	75	0.5	0.52830446	0.58184814	0.5546999	0.20250012	0.5021168	0.5005904	21.693502	22.166409	6.6704593	22.26042	6.772259
51.29979	80	0.6	0.6303515	0.6721248	0.6655568	0.35171792	0.59916824	0.6005247	21.425505	21.608227	6.7074404	21.679298	6.7824297
51.29979	85	0.7	0.72711223	0.76035106	0.76995075	0.5036474	0.6962325	0.70098996	21.189884	21.079842	6.732382	21.12966	6.783874
51.29979	90	0.8	0.82200545	0.84438694	0.8578936	0.6645277	0.7979586	0.7986004	21.020264	20.612656	6.754899	20.643835	6.7865367
51.399788	10	-0.8	-0.79972404	-0.7930434	-0.848725	-0.8572724	-0.7998334	-0.79973364	26.837206	30.122162	5.8499303	30.548534	6.6213017
51.399788	15	-0.7	-0.69977677	-0.6858936	-0.7889887	-0.80382186	-0.6987501	-0.7011309	26.517454	29.602697	6.0053954	30.005945	6.700714
51.399788	20	-0.6	-0.59845525	-0.57719564	-0.7237215	-0.7546999	-0.6000705	-0.6008677	26.155548	29.039103	6.1332293	29.417795	6.755814
51.399788	25	-0.5	-0.49571905	-0.46744168	-0.6563265	-0.70673496	-0.50052774	-0.49767548	25.801073	28.498667	6.258009	28.853275	6.81562
51.399788	30	-0.4	-0.39532307	-0.35528815	-0.56925845	-0.65661144	-0.40012172	-0.40197414	25.382198	27.892258	6.342918	28.22087	6.8372717
51.399788	35	-0.3	-0.29427063	-0.24464342	-0.47129205	-0.59995395	-0.30092448	-0.3011992	24.957554	27.269913	6.429766	27.571217	6.8653464
51.399788	40	-0.2	-0.18965678	-0.13547069	-0.36670586	-0.5339821	-0.2015274	-0.1981545	24.54028	26.642874	6.4877553	26.919563	6.870094
51.399788	45	-0.1	-0.087749355	-0.024792654	-0.24598038	-0.46511427	-0.09753837	-0.09950327	24.086245	25.9931	6.5366545	26.241991	6.867473
51.399788	50	0.0	0.016519163	0.082056314	-0.11922978	-0.38170916	1.380892E-4	0.0030004433	23.647057	25.342915	6.564564	25.566021	6.849871
51.399788	55	0.1	0.120054096	0.18670249	0.019708034	-0.281169	0.09960583	0.10059779	23.205399	24.673704	6.5930424	24.869162	6.8333287
51.399788	60	0.2	0.22413234	0.29094493	0.15579104	-0.18001862	0.20072784	0.19926786	22.76555	24.002417	6.61078	24.171324	6.8114595
51.399788	65	0.3	0.3252477	0.3903403	0.29715154	-0.06105732	0.30226442	0.30162355	22.417255	23.422083	6.653084	23.565254	6.817271
51.399788	70	0.4	0.42822087	0.48913267	0.42994395	0.062890835	0.3996022	0.39843646	22.012562	22.749664	6.652565	22.867682	6.7841244
51.399788	75	0.5	0.5297143	0.5819768	0.5565206	0.20240752	0.49809903	0.5016568	21.68043	22.132803	6.6715026	22.22617	6.7725744
51.399788	80	0.6	0.62924856	0.6731515	0.66836244	0.3479311	0.6008475	0.59904766	21.38855	21.574467	6.6839476	21.645012	6.7584314
51.399788	85	0.7	0.72645885	0.76055294	0.76950496	0.50311255	0.6993084	0.70031637	21.186792	21.07683	6.7263513	21.126953	6.7780824
51.399788	90	0.8	0.820388	0.84404254	0.85915655	0.6641421	0.7988399	0.80201495	21.004026	20.575874	6.7537217	20.606482	6.784804
51.499786	10	-0.8	-0.8000174	-0.7929041	-0.8485418	-0.85559636	-0.7990923	-0.8007582	26.832869	30.10422	5.857407	30.529974	6.6277385
51.499786	15	-0.7	-0.6998221	-0.6855433	-0.78820795	-0.80418444	-0.6984222	-0.7010822	26.507101	29.56983	6.0154495	29.971968	6.7089787
51.499786	20	-0.6	-0.59772766	-0.5769156	-0.7230264	-0.75706506	-0.6025389	-0.60040474	26.146025	29.017403	6.137141	29.395605	6.759301
51.499786	25	-0.5	-0.49719062	-0.4663318	-0.6510189	-0.70971876	-0.5010084	-0.49906144	25.798239	28.480303	6.2626514	28.834408	6.8190975
51.499786	30	-0.4	-0.3952579	-0.35608125	-0.5716085	-0.65590155	-0.39967403	-0.4000057	25.384043	27.8719	6.3538885	28.199617	6.847085
51.499786	35	-0.3	-0.2928569	-0.2451722	-0.47744605	-0.60103786	-0.30030912	-0.30007276	24.94986	27.239492	6.4186854	27.541655	6.8537126
51.499786	40	-0.2	-0.19110964	-0.135401	-0.36500528	-0.53713167	-0.19870844	-0.19606137	24.534369	26.63651	6.487465	26.912348	6.8690047
51.499786	45	-0.1	-0.08802807	-0.025256457	-0.24799861	-0.46299344	-0.096358486	-0.10114647	24.09249	25.985315	6.5246444	26.235325	6.8564005
51.499786	50	0.0	0.015855094	0.081791885	-0.11591912	-0.37994245	-5.663811E-4	-5.7094725E-4	23.637686	25.314417	6.563829	25.537493	6.848579
51.499786	55	0.1	0.11775191	0.18828258	0.022405395	-0.28699127	0.10176697	0.09938117	23.202995	24.663422	6.599643	24.85873	6.840036
51.499786	60	0.2	0.22369222	0.29031307	0.15864861	-0.17926696	0.20054527	0.19952506	22.769901	23.999172	6.6147685	24.168007	6.815479
51.499786	65	0.3	0.32629958	0.3903754	0.2993744	-0.061315827	0.295853	0.30121425	22.380913	23.36431	6.635966	23.507282	6.8000402
51.499786	70	0.4	0.42750272	0.4883488	0.4321291	0.06315145	0.3963329	0.40266052	22.00505	22.732307	6.648073	22.84994	6.779051
51.499786	75	0.5	0.5292677	0.58293116	0.55297184	0.19991122	0.50330883	0.49783176	21.646206	22.116055	6.6576486	22.208752	6.757996
51.499786	80	0.6	0.627174	0.6726666	0.6698649	0.35031646	0.6043386	0.59932655	21.38892	21.569006	6.688391	21.639412	6.762932
51.499786	85	0.7	0.7258346	0.7603445	0.77012557	0.50467104	0.70153755	0.6976022	21.174877	21.062815	6.7161603	21.113165	6.7683105
51.499786	90	0.8	0.82139134	0.8440484	0.8587819	0.66545814	0.7997745	0.79845905	20.988205	20.565945	6.748495	20.596277	6.779322
51.599785	10	-0.8	-0.8001084	-0.7941622	-0.85064584	-0.8551186	-0.79902565	-0.7983673	26.794577	30.050735	5.846226	30.47536	6.6144757
51.599785	15	-0.7	-0.698922	-0.6865396	-0.78823304	-0.80222946	-0.70104027	-0.6998784	26.487534	29.541073	6.0143576	29.942234	6.7058597
51.599785	20	-0.6	-0.5979698	-0.57664	-0.7231614	-0.75930905	-0.60238785	-0.6001644	26.10682	28.96495	6.1381183	29.340422	6.755175
51.599785	25	-0.5	-0.49648175	-0.4674246	-0.654295	-0.7027253	-0.5009198	-0.5007682	25.743229	28.412172	6.2504997	28.763424	6.8027825
51.599785	30	-0.4	-0.39577022	-0.35631058	-0.5662394	-0.65789926	-0.4021766	-0.3993551	25.361322	27.83277	6.346501	28.159937	6.8388734
51.599785	35	-0.3	-0.29299143	-0.24469139	-0.4754323	-0.6015186	-0.3003167	-0.30192685	24.957752	27.245403	6.4245977	27.547329	6.8592005
51.599785	40	-0.2	-0.1898087	-0.13528487	-0.3685922	-0.53193516	-0.20046026	-0.20093724	24.479992	26.56226	6.477701	26.835773	6.8555474
51.599785	45	-0.1	-0.08769547	-0.02474583	-0.24342243	-0.46417144	-0.099727094	-0.10161072	24.05624	25.94713	6.5197635	26.195513	6.8494782
51.599785	50	0.0	0.015565974	0.0824491	-0.115360655	-0.38183653	8.7433524E-4	0.0010265551	23.633291	25.309864	6.564554	25.531467	6.846966
51.599785	55	0.1	0.11881991	0.18654603	0.020144606	-0.28215206	0.102824286	0.10104071	23.201506	24.658764	6.5920963	24.853739	6.8320365
51.599785	60	0.2	0.22163577	0.29002833	0.16035454	-0.17895918	0.20245114	0.20281413	22.78294	24.004208	6.6157837	24.173841	6.817532
51.599785	65	0.3	0.3245392	0.3907304	0.29997432	-0.06354207	0.30027908	0.3019506	22.359482	23.342655	6.623604	23.48515	6.7871246
51.599785	70	0.4	0.42763716	0.48793605	0.43250176	0.06548532	0.39850545	0.40217552	22.002712	22.727795	6.6417575	22.845596	6.7729707
51.599785	75	0.5	0.5281465	0.5827355	0.5554547	0.20072654	0.50304157	0.4996278	21.663841	22.120308	6.658534	22.213995	6.7601466
51.599785	80	0.6	0.62891793	0.67339736	0.6686662	0.34773758	0.5972279	0.60204786	21.375254	21.560293	6.6805377	21.630821	6.754962
51.599785	85	0.7	0.7254567	0.7608646	0.7704412	0.50210804	0.69993544	0.7008951	21.163555	21.045755	6.711086	21.095636	6.7626724
51.599785	90	0.8	0.821622	0.8442038	0.85928094	0.6648895	0.7995248	0.7978856	20.98061	20.551619	6.7376766	20.582394	6.7689214
51.699783	10	-0.8	-0.79903597	-0.7945478	-0.84930503	-0.85417867	-0.8015155	-0.7975755	26.755642	29.98961	5.848063	30.411272	6.6107483
51.699783	15	-0.7	-0.69943994	-0.6866066	-0.78629893	-0.80445826	-0.700624	-0.69889206	26.448496	29.483404	6.0032816	29.882103	6.6902366
51.699783	20	-0.6	-0.59873253	-0.5774091	-0.72386724	-0.75553954	-0.6003807	-0.5991765	26.100843	28.958208	6.13379	29.33308	6.749807
51.699783	25	-0.5	-0.4967189	-0.46582884	-0.651976	-0.7101649	-0.5000121	-0.5014147	25.713346	28.363264	6.2428317	28.714468	6.7942934
51.699783	30	-0.4	-0.39517745	-0.3562456	-0.5659993	-0.6582509	-0.4021027	-0.3974992	25.335867	27.80795	6.3337846	28.13432	6.8235598
51.699783	35	-0.3	-0.29320198	-0.24471137	-0.47657347	-0.60111254	-0.29868972	-0.3015202	24.906033	27.18895	6.409921	27.489098	6.841992
51.699783	40	-0.2	-0.18983662	-0.13570063	-0.3670207	-0.5342623	-0.20095326	-0.19781473	24.487741	26.562086	6.479854	26.83619	6.858539
51.699783	45	-0.1	-0.08777223	-0.02574231	-0.24146457	-0.4603738	-0.10260601	-0.10135378	24.036665	25.918613	6.522926	26.164862	6.8494473
51.699783	50	0.0	0.015635997	0.08177145	-0.116370685	-0.37780687	5.9800743E-5	-0.0033413263	23.598377	25.268076	6.5569544	25.48841	6.837972
51.699783	55	0.1	0.11943219	0.18783489	0.023176078	-0.28441444	0.097547285	0.09989507	23.171228	24.626074	6.5923934	24.820036	6.8309927
51.699783	60	0.2	0.22107917	0.29150057	0.1631983	-0.18352988	0.20100549	0.20227362	22.738258	23.963505	6.612092	24.130587	6.810314
51.699783	65	0.3	0.3260406	0.39113522	0.29648092	-0.062907115	0.30185127	0.29957443	22.359692	23.32672	6.6187034	23.469591	6.782646
51.699783	70	0.4	0.42695174	0.48776752	0.43122074	0.06633698	0.40045866	0.39875168	21.971664	22.688501	6.6405144	22.805166	6.770516
51.699783	75	0.5	0.52740127	0.5832644	0.5576483	0.19991751	0.50185907	0.49896827	21.649124	22.09957	6.6596737	22.192747	6.760748
